Fuel_consumption,Accelerator_Pedal_value,Throttle_position_signal,Short_Term_Fuel_Trim_Bank1,Intake_air_pressure,Filtered_Accelerator_Pedal_value,Absolute_throttle_position,Engine_soacking_time,Inhibition_of_engine_fuel_cut_off,Engine_in_fuel_cut_off,Fuel_Pressure,Long_Term_Fuel_Trim_Bank1,Engine_speed,Engine_torque_after_correction,Torque_of_friction,Flywheel_torque_(after_torque_interventions),Current_spark_timing,Engine_coolant_temperature,Engine_Idel_Target_Speed,Engine_torque,Calculated_LOAD_value,Minimum_indicated_engine_torque,Maximum_indicated_engine_torque,Flywheel_torque,Torque_scaling_factor(standardization),Standard_Torque_Ratio,Requested_spark_retard_angle_from_TCU,TCU_requests_engine_torque_limit_(ETL),TCU_requested_engine_RPM_increase,Target_engine_speed_used_in_lock-up_module,Glow_plug_control_request,Activation_of_Air_compressor,Torque_converter_speed,Current_Gear,Transmission_oil_temperature,Wheel_velocity_front_left-hand,Wheel_velocity_rear_right-hand,Wheel_velocity_front_right-hand,Wheel_velocity_rear_left-hand,Torque_converter_turbine_speed_-_Unfiltered,Clutch_operation_acknowledge,Converter_clutch,Gear_Selection,Vehicle_speed,Acceleration_speed_-_Longitudinal,Indication_of_brake_switch_ON_OFF,Master_cylinder_pressure,Calculated_road_gradient,Acceleration_speed_-_Lateral,Steering_wheel_speed,Steering_wheel_angle,Trip,Time(s)
1446.4,0,16.5,0,41,0,22,0,0,0,0,2.3,1887,44.1,15.6,66.9,19.9,84,900,44.1,60.4,2.3,77.3,66.9,230,1,15,508,0,3040,0,1,1498.3,5,65,45.5,44.2,44.1,45.1,1498.8,0,2,5,43,0.3,1,0.9,1,0.2,4,6.9,2,617
1497.6,0,17.4,-3.1,41,0,22.7,0,0,0,0,2.3,1753,46.9,15.6,72.3,12.4,84,900,46.9,68.6,2,75.8,72.9,230,1,15,508,0,3040,0,1,1505,5,65,45.8,44.3,44.6,45.5,1505.8,0,2,5,44,0.4,1,0.9,1,0,0,4.1,2,618
1318.4,0,16,-5.5,41,0,21.6,0,0,0,0,2.3,1574,46.1,15.2,67.8,9.8,84,900,46.1,69.4,2,72.7,67.8,230,1,15,508,0,3040,0,1,1513.8,5,65,46.1,44.6,45.9,45.8,1514.3,0,2,5,44,0.3,1,0.9,1,-0.2,0,9,2,619
1510.4,0,38.5,-3.1,70,0,35.3,0,0,0,0,2.3,1604,53.1,15.2,106.3,5.3,84,900,53.1,82.4,2,72.7,106.3,230,1,15,508,0,3040,0,1,1516.8,5,65,45.8,44.2,44.6,45.4,1519.5,1,0,5,44,0.3,1,0.9,2,-0.2,4,4.3,2,620
3033.6,0,99.1,2.3,88,0,82.4,0,0,0,0,2.3,2426,64.1,16,111.8,4.5,84,900,64.8,95.3,2.3,80.9,111.8,230,1,15,508,0,3040,0,1,2073,4,65,45.6,44.2,44.7,45.1,2077.5,1,0,5,44,0.7,1,0.9,2.5,-0.3,0,6.2,2,621
3264,0,100,4.7,81,0,83.9,0,0,0,0,2.3,2502,64.8,16,111.8,5.6,84,900,64.8,94.5,2.7,81.6,111.8,230,1,15,508,0,3040,0,1,2145.3,4,65,46.9,45.8,46.1,46.4,2146.5,1,0,5,45,0.9,1,0.9,3.5,-0.4,0,3.8,2,622
3276.8,0,88.8,3.9,76,0,76.9,0,0,0,0,2.3,2482,64.8,15.2,112.3,5.6,85,900,64.8,94.5,2.7,81.3,112.3,230,1,15,508,0,3040,0,1,2212.3,4,65,48.4,47.2,47.7,47.9,2213.3,0,2,5,46,1,1,0.9,4.5,-0.4,0,6.1,2,623
2790.4,0,32.4,1.6,69,0,34.5,0,0,0,0,2.3,2346,59,15.2,98.2,7.1,85,900,59,87.5,2.7,80.5,98.2,230,1,15,508,0,3040,0,1,2261.5,4,66,49.4,48.1,48.2,48.9,2262.5,0,2,5,47,0.9,1,0.9,5,-0.2,0,6.7,2,624
2598.4,0,28.7,0,67,0,31,0,0,0,0,2.3,2328,56.6,14.8,92.8,7.5,85,910,56.6,84.7,2.7,80.5,92.8,230,1,15,508,0,3040,0,1,2298.5,4,66,50.3,49.1,49.9,49.8,2299.3,0,2,5,48,0.8,1,0.9,6,-0.2,0,5.7,2,625
2342.4,0,24,-0.8,66,0,27.5,0,0,0,0,2.3,2330,53.9,14.8,85.5,13.1,85,910,53.9,74.9,2.7,80.5,85.5,230,1,15,508,0,3040,0,1,2325,4,66,50.8,49.9,50,50.4,2325.8,0,2,5,48,0.7,1,0.9,6.5,-0.3,0,4.2,2,626
2137.6,0,22.1,-0.8,66,0,25.9,0,0,0,0,2.3,2354,51.6,15.2,83.4,16.9,85,910,51.6,69.4,2.7,80.5,83.4,230,1,15,508,0,3040,0,1,2347,4,66,51.3,50.1,50.1,50.9,2347.8,0,2,5,49,0.7,1,0.9,6.5,-0.5,0,-2.3,2,627
2112,0,21.1,-0.8,62,0,25.5,0,0,0,0,2.3,2369,51.2,15.2,73.8,17.6,85,910,50.8,67.8,2.7,80.5,73.6,230,1,15,508,0,3040,0,1,2363,4,66,51.8,50.1,50.1,51.3,2363.5,0,2,5,49,0.7,1,0.9,6,-0.8,0,-2.3,2,628
985.6,0,8.5,0.8,5,0,16.5,0,0,0,0,2.3,2304,20.3,16.4,-14,30.4,85,910,20.3,27.1,2,80.5,-14,230,1,15,508,0,3040,0,1,2319.3,4,66,50.9,49.6,49.7,50.6,2318.5,1,0,5,48,0,1,0.9,6,-0.7,0,0.8,2,629
1126.4,0,15,-1.6,47,0,20,0,0,0,0,2.3,2307,30.9,16,68.3,31.9,85,900,30.5,40.4,2.3,80.5,68.4,230,1,15,508,0,3040,0,1,2215.3,4,66,48.3,46.9,47.4,47.9,2215,1,0,5,46,0.1,1,0.9,6.5,-0.4,4,3.7,2,630
2009.6,0,20.2,-0.8,59,0,24.7,0,0,0,0,2.3,2436,48.4,15.2,79.5,21,85,900,48.4,63.5,2.7,81.3,79.6,230,1,15,508,0,3040,0,1,2191.5,4,66,47.9,46.3,47.1,47.4,2192.3,0,2,5,46,0.6,1,0.9,6.5,-0.1,4,8.8,2,631
2073.6,0,20.7,-1.6,59,0,25.1,0,0,0,0,2.3,2411,49.6,15.2,77.9,19.5,85,900,49.6,65.5,2.7,80.9,77.9,230,1,15,508,0,3040,0,1,2203.8,4,66,48.1,47.1,48,47.6,2204.5,0,2,5,46,0.7,1,0.9,6.5,0,0,11.6,2,632
1984,0,20.2,0,59,0,24.7,0,0,0,0,2.3,2297,49.2,15.2,79.8,19.5,85,900,49.2,65.5,2.7,80.1,79.8,230,1,15,508,0,3040,0,1,2218,4,66,48.4,47.9,48,47.9,2218.5,0,2,5,46,0.7,1,0.9,6,0.2,0,16.3,2,633
1920,0,19.7,-1.6,59,0,24.3,0,0,0,0,2.3,2245,49.6,15.2,78.3,18.8,85,900,49.6,65.9,2.3,79.7,78.3,230,1,15,508,0,3040,0,1,2228,4,66,48.5,48,48,48.1,2228.5,0,2,5,46,0.6,1,0.9,6.5,0.3,0,15.7,2,634
1856,0,18.8,-2.3,59,0,23.5,0,0,0,0,2.3,2238,48.4,15.2,76.7,19.5,85,900,48.4,64.3,2.3,79.7,76.7,230,1,15,508,0,3040,0,1,2234.5,4,66,48.8,48,48.1,48.3,2235.3,0,2,5,47,0.6,1,0.9,6.5,0.3,0,12.9,2,635
1843.2,0,19.3,-1.6,59,0,23.9,0,0,0,0,2.3,2252,48.4,15.2,75.9,20.3,84,910,48.4,63.9,2.3,79.7,75.9,230,1,15,508,0,3040,0,1,2249,4,66,49,48.1,48.1,48.6,2249.8,0,2,5,47,0.6,1,0.9,6,0.1,0,12.7,2,636
1856,0,19.3,-0.8,59,0,23.9,0,0,0,0,2.3,2291,48,15.2,74.8,21,84,910,48,63.1,2.3,80.1,74.8,230,1,15,508,0,3040,0,1,2286.5,4,66,49.9,48.8,49.3,49.5,2287.5,0,2,5,48,0.6,1,0.9,5.5,0.1,0,13.4,2,637
1958.4,0,19.7,0.8,59,0,24.3,0,0,0,0,2.3,2354,47.7,15.2,75.1,21.4,84,910,47.7,62.4,2.7,80.5,75.1,230,1,15,508,0,3040,0,1,2348.3,4,66,51.1,50.3,50.6,50.8,2349.3,0,2,5,49,0.6,1,0.9,4,0.5,4,19.6,2,638
1420.8,0,12.7,3.1,27,0,19.2,0,0,0,0,2.3,2409,31.6,16,-13.1,32.3,84,910,31.6,39.6,2.3,80.9,-14,230,1,15,508,0,3040,0,1,2409.3,4,66,52.6,52,52.1,52.3,2410,0,1,5,50,0.2,1,0.9,3,0.8,0,16.7,2,639
396.8,0,7.5,6.3,0,0,14.9,0,0,0,0,3.1,1991,5.1,16.8,1,11.6,84,910,4.3,15.7,0,77.7,-32.3,230,1,15,508,0,3040,0,1,2121.8,4,66,52.1,51.5,51.8,51.8,2114.8,1,0,5,50,-0.3,1,0.9,2,0.3,4,11.3,2,640
614.4,0,9.4,-0.8,0,0,16.5,0,0,0,0,2.3,1716,17.6,15.6,9.8,14.3,84,910,10.2,29.4,0,75.4,9.8,230,1,15,508,13.7,3040,0,1,1690,5,67,51.3,50.1,50.1,51,1690.5,0,2,5,49,-0.2,1,0.9,2,0.1,0,15.2,2,641
1139.2,0,15,1.6,45,0,20.4,0,0,0,0,2.3,1713,37.5,15.2,68.3,21,84,910,37.5,54.1,2,75.4,68.4,230,1,15,508,0,3040,0,1,1689.8,5,67,51.3,50.2,50.2,50.9,1690.3,0,2,5,49,0.1,1,0.9,2,0.7,8,20.3,2,642
1356.8,0,16.5,-7,47,0,21.6,0,0,0,0,2.3,1722,46.1,15.2,71.4,13.1,84,910,45.7,67.1,2,75.4,71.4,230,1,15,508,0,3040,0,1,1721,5,67,52.3,51.8,52,51.8,1721.8,0,2,5,50,0.3,1,0.9,2,0.7,0,17.5,2,643
1356.8,0,16.5,-7.8,47,0,21.6,0,0,0,0,2.3,1761,45.7,15.2,69,14.3,84,910,45.3,65.5,2,75.8,68.9,230,1,15,508,0,3040,0,1,1759.8,5,67,53.4,52.5,52.7,53,1760.8,0,2,5,51,0.2,1,0.9,2,0.4,0,9.8,2,644
1344,0,16,-3.9,47,0,21.6,0,0,0,0,2.3,1797,44.5,15.2,66.9,17.3,84,910,44.5,62.4,2.3,76.2,66.9,230,1,15,508,0,3040,0,1,1796.5,5,67,54.6,53.9,54,54.3,1797.3,0,2,5,52,0.2,1,0.9,1,-0.1,4,9,2,645
1382.4,0,16,-2.3,47,0,21.6,0,0,0,0,2.3,1831,44.1,15.2,66.7,19.1,84,910,44.1,60.8,2.3,76.6,66.7,230,1,15,508,0,3040,0,1,1830.3,5,67,55.6,54.5,54.8,55.3,1831,0,2,5,53,0.2,1,0.9,0,0,0,9.8,2,646
1472,0,16.5,-2.3,46,0,22,0,0,0,0,2.3,1862,45.3,14.8,47.7,16.9,84,920,45.3,63.1,2.3,77,45.4,230,1,15,508,0,3040,0,1,1862,5,67,56.6,56,56,56.1,1862.8,0,1,5,54,0.3,1,0.9,0,0.3,0,13.7,2,647
640,0,6.6,4.7,0,0,14.5,0,0,0,0,2.3,1842,14.1,16.4,-30.9,12.4,84,920,13.7,23.1,1.2,77,-30.8,230,1,15,508,0,3040,0,1,1862.5,5,67,56.6,56,56.1,56.4,1863,0,1,5,54,-0.2,1,1,0.5,0.5,0,13.8,2,648
140.8,0,7.5,6.3,0,0,14.9,0,0,1,0,3.1,1793,1.2,17.2,-40.2,-4.5,84,920,1.2,17.3,0,76.6,-40.2,230,1,15,508,0,3040,0,1,1814.5,5,67,55.1,54.3,54.5,54.8,1814.5,0,1,5,53,-0.5,2,1.4,0.5,0.6,0,15.6,2,649
0,0,7.5,0,0,0,15.3,0,0,1,0,3.1,1740,0,16.8,-39.8,-8.3,84,910,0,22,0,75.8,-39.8,230,1,15,508,0,3040,0,1,1753.8,5,67,53.3,52.5,52.7,52.9,1753.8,0,1,5,51,-0.5,1,1.2,0.5,0.7,0,8,2,650
0,0,7.5,0,0,0,15.3,0,0,1,0,3.1,1679,0,16.4,-38.6,-8.3,84,910,0,21.6,0,74.6,-38.6,230,1,15,508,0,3040,0,1,1697.3,5,67,51.6,50.6,50.7,51.4,1697.3,0,1,5,49,-0.5,1,0.9,0.5,-0.1,4,2.3,2,651
768,0,11.8,-2.3,32,0,17.6,0,0,0,0,2.3,1713,24.6,15.6,49.4,25.9,84,910,25.4,38.8,2,75.8,49.4,230,1,15,508,0,3040,0,1,1665.5,5,67,50.6,49.9,50,50.3,1666,0,2,5,48,-0.1,1,0.9,0.5,-0.3,4,-2,2,652
1318.4,0,14.6,-4.7,44,0,20.4,0,0,0,0,2.3,1720,41.8,14.8,66.8,21.4,85,910,41.8,58,2.3,76.2,66.8,230,1,15,508,0,3040,0,1,1676,5,67,51.1,50,50.1,50.8,1676.8,0,2,5,49,0.2,1,0.9,0.5,-0.3,0,-1.3,2,653
1408,0,16,-5.5,49,0,21.2,0,0,0,0,2.3,1710,44.5,14.5,75.4,17.3,85,910,44.5,63.9,2,75.8,75.4,230,1,15,508,0,3040,0,1,1706.3,5,67,52,50.5,51,51.6,1707,0,2,5,49,0.3,1,0.9,0.5,0,0,1.3,2,654
1561.6,0,19.7,-5.5,57,0,24.3,0,0,0,0,2.3,1749,49.2,14.5,82.4,7.9,85,910,49.2,75.3,2,75.8,82.4,230,1,15,508,0,3040,0,1,1743.5,5,67,53.1,52,52.1,52.8,1744.3,0,2,5,51,0.3,1,0.9,0.5,0,0,-0.5,2,655
1638.4,0,21.1,-3.1,57,0,25.1,0,0,0,0,2.3,1795,50.4,14.5,83.4,7.9,85,910,50.4,76.1,2.3,76.2,83.4,230,1,15,508,0,3040,0,1,1787.3,5,67,54.5,53.1,53.7,54.1,1788.3,0,2,5,52,0.4,1,0.9,1,-0.2,4,-5.6,2,656
1702.4,0,21.1,-2.3,57,0,25.1,0,0,0,0,2.3,1841,50,14.5,81.4,9.4,85,910,50,74.5,2.3,77,81.4,230,1,15,508,0,3040,0,1,1834.3,5,67,56,54.4,54.8,55.6,1835.3,0,2,5,53,0.4,1,1,0.5,-0.6,4,-9.1,2,657
1702.4,0,21.1,-1.6,57,0,25.1,0,0,0,0,2.3,1889,50,14.5,83,11.3,85,920,50,72.9,2.3,77.3,83,230,1,15,508,0,3040,0,1,1879.8,5,67,57.5,56,56.1,57,1880.8,0,2,5,54,0.4,1,0.9,0,-0.6,0,-7.8,2,658
1728,0,21.1,-0.8,57,0,25.1,0,0,0,0,2.3,1929,50,14.5,81.5,12.4,85,920,50,71.8,2.3,77.7,81.5,230,1,15,508,0,3040,0,1,1923.5,5,67,58.8,57.3,57.8,58.4,1924.3,0,2,5,56,0.4,1,0.9,0,-0.5,0,-8.8,2,659
1484.8,0,14.6,0,33,0,20.8,0,0,0,0,2.3,1961,39.1,14.8,-2.8,15,85,920,38.7,55.3,2.3,78.1,-3.3,230,1,15,508,0,3040,0,1,1957,5,67,59.9,58.1,58.1,59.5,1957.5,0,1,5,57,0.2,1,0.9,0.5,-0.5,0,-10,2,660
409.6,0,6.1,10.2,0,0,14.1,0,0,1,0,3.1,1909,5.9,16.4,-36.2,9.8,85,920,5.9,14.9,0,77.7,-36.2,230,1,15,508,0,3040,0,1,1930.8,5,68,59.1,57.7,57.8,58.8,1930.8,0,1,5,56,-0.4,1,1,1,-0.6,0,-9.5,2,661
384,0,10.8,0,1,0,17.3,0,0,0,0,2.3,1900,0,16,48,10.9,85,920,0,27.1,0,77.7,48,230,1,15,508,0,3040,0,1,1882.8,5,68,57.4,56,56.1,57.1,1882.8,0,2,5,54,-0.3,1,0.9,1,-0.3,0,-8.5,2,662
1536,0,16,-0.8,48,0,21.6,0,0,0,0,2.3,1949,42.2,14.8,70.1,25.5,85,920,42.2,56.1,2.3,78.9,70.1,230,1,15,508,0,3040,0,1,1880.5,5,68,57.5,56,56.1,57,1881.3,0,2,5,54,0.2,1,0.9,1,-0.5,0,-9.2,2,663
1561.6,0,17.4,1.6,49,0,22.4,0,0,0,0,2.3,1922,45.7,14.5,72.2,20.3,86,920,45.7,62,2.3,77.7,72.2,230,1,15,508,0,3040,0,1,1912,5,68,58.4,56.6,57.2,58,1912.8,0,2,5,55,0.3,1,0.9,1,-0.5,0,-9.2,2,664
1574.4,0,17.4,1.6,48,0,22.7,0,0,0,0,2.3,1950,46.1,14.5,72.5,19.9,86,920,46.1,62.4,2.3,77.7,72.7,230,1,15,508,0,3040,0,1,1945,5,68,59.5,58,58.1,59,1945.8,0,2,5,56,0.3,1,0.9,0.5,-0.6,0,-9.7,2,665
947.2,0,8.9,1.6,9,0,16.5,0,0,0,0,2.3,1954,23.8,15.2,-22.2,20.3,86,920,23.4,33.3,2,78.1,-22.9,230,1,15,508,0,3040,0,1,1956.3,5,68,59.9,58.1,58.1,59.6,1956.5,0,1,5,57,-0.1,1,0.9,0.5,-0.6,0,-9.2,2,666
345.6,0,6.6,9.4,0,0,14.1,0,0,0,0,3.1,1900,5.1,16.4,-7.1,13.9,86,920,5.1,14.1,0,77.7,-7.1,230,1,15,508,0,3040,0,1,1917.3,5,68,58.5,57.1,57.2,58.3,1917.3,0,2,5,55,-0.4,1,0.9,0.5,-0.4,0,-7.7,2,667
537.6,0,8.5,0.8,16,0,15.7,0,0,0,0,2.3,1877,16.4,16,-15.7,32.6,86,920,16,22,2.3,77.3,-16,230,1,15,508,0,3040,0,1,1876.8,5,68,57.4,56,56.1,57,1876.8,0,1,5,54,-0.2,1,0.9,0.5,-0.4,0,-9.1,2,668
332.8,0,6.1,5.5,0,0,13.7,0,0,1,0,3.1,1814,3.9,16.4,-39.4,5.3,85,920,3.9,13.7,0.4,77,-39.4,230,1,15,508,0,3040,0,1,1835,5,68,56.1,54.4,54.7,55.8,1834.8,0,1,5,53,-0.4,1,0.9,0.5,-0.4,0,-9.2,2,669
0,0,8,0,0,0,15.7,0,0,1,0,3.1,1772,0,16.4,-38.6,-7.9,85,910,0,21.2,0,76.2,-38.6,230,1,15,508,0,3040,0,1,1781.5,5,68,54.4,53,53,54.3,1781.3,0,1,5,51,-0.5,1,0.9,0.5,-0.4,0,-5.7,2,670
409.6,0,8.5,-0.8,17,0,15.3,0,0,0,0,2.3,1739,12.5,15.6,11.4,25.5,85,910,13.3,23.9,1.6,76.2,11.4,230,1,15,508,0,3040,0,1,1738.3,5,68,53,52,52,52.6,1738.5,0,2,5,50,-0.2,1,0.9,0.5,0,0,-3.7,2,671
652.8,0,9.4,-3.9,24,0,16.5,0,0,0,0,2.3,1714,21.1,15.6,12.3,37.1,85,910,21.1,27.8,2.3,76.2,12.3,230,1,15,508,0,3040,0,1,1713,5,68,52.3,50.8,51.2,52,1713.3,0,2,5,50,-0.1,1,0.9,0.5,0,0,-4.8,2,672
729.6,0,10.8,-3.9,25,0,17.3,0,0,0,0,2.3,1725,24.2,15.2,47.1,32.3,85,910,24.2,31.8,2,76.2,47.1,230,1,15,508,0,3040,0,1,1696.8,5,68,51.8,50.1,50.1,51.4,1697.3,0,2,5,49,-0.1,1,1,0.5,0.1,0,-3.4,2,673
1369.6,0,16.9,-3.9,48,0,22,0,0,0,0,2.3,1810,43.8,14.5,78.3,18.8,85,910,43.8,62.4,2.3,77,78.5,230,1,15,508,0,3040,0,1,1704.5,5,68,52,50.2,50.6,51.6,1705,0,2,5,49,0.3,1,0.9,0.5,-0.2,4,-8,2,674
1587.2,0,20.7,-4.7,57,0,24.7,0,0,0,0,2.3,1766,50,14.5,86.3,7.9,84,910,50,76.1,2,75.8,86.3,230,1,15,508,0,3040,0,1,1739.5,5,68,53.1,51.8,52,52.8,1740.3,0,2,5,50,0.4,1,1,0.5,-0.3,0,-8.5,2,675
1984,0,38.5,0,70,0,37.3,0,0,0,0,1.6,1802,57.4,14.5,108.8,4.1,84,910,57.4,88.2,2.3,76.2,108.8,230,1,15,508,0,3040,0,1,1790.3,5,68,54.8,53.2,53.5,54.3,1791.3,0,2,5,52,0.5,1,1,0.5,-0.3,0,-8.8,2,676
2252.8,0,50.3,3.1,71,0,47.5,0,0,0,0,1.6,1856,61.7,14.5,109.4,4.1,84,910,62.1,92.5,2.3,77,109.6,230,1,15,508,0,3040,0,1,1852.3,5,68,56.5,55.1,55.4,56,1853.3,0,2,5,54,0.6,1,1,1,-0.3,0,-6.8,2,677
2265.6,0,88.8,1.6,86,0,72.5,0,0,0,0,1.6,1919,62.9,14.5,112.6,4.9,84,920,62.9,92.9,2.3,77.7,112.6,230,1,15,508,0,3040,0,1,1916.8,5,68,58.5,56.9,57.4,58,1918,0,2,5,55,0.6,1,1,1,-0.1,0,-8.5,2,678
2342.4,0,100,0,87,0,83.9,0,0,0,0,1.6,1984,62.9,14.5,109.4,5.3,84,920,62.9,91.8,2.3,78.1,109.4,230,1,15,508,0,3040,0,1,1981.3,5,68,60.5,59,59.3,60,1982.5,0,2,5,57,0.6,1,0.9,1,-0.5,0,-8,2,679
2432,0,100,0,83,0,83.9,0,0,0,0,1.6,2050,61.3,14.5,106.1,6,84,920,61.3,90.2,2.3,78.5,106.1,230,1,15,508,0,3040,0,1,2046.5,5,68,62.5,60.9,61.3,62,2047.5,0,2,5,59,0.5,1,0.9,1,-0.3,0,-7.4,2,680
2124.8,0,52.1,1.6,48,0,49.8,0,0,0,0,1.6,2104,50.8,14.8,9.5,11.6,84,930,50.4,72.2,2.3,78.9,8.3,230,1,15,508,0,3040,0,1,2103,5,69,64.4,62.6,63.2,63.9,2103.8,0,1,5,61,0.4,1,1,0.5,-0.5,0,-9.3,2,681
486.4,0,6.6,5.5,0,0,14.1,0,0,1,0,2.3,2078,7,16.8,-37.3,13.9,84,930,7,15.7,0.8,78.9,-37.5,230,1,15,508,0,3040,0,1,2091.5,5,69,64,62.3,62.5,63.8,2091.5,0,1,5,60,-0.4,1,0.9,0.5,-0.6,0,-8.1,2,682
64,0,8.9,0.8,0,0,16.1,0,0,0,0,2.3,2030,0,16.4,-39.1,-7.1,84,930,0,20.8,0,78.5,-16.9,230,1,15,508,0,3040,0,1,2038.8,5,69,62.3,60.8,61,62,2038.8,0,1,5,59,-0.5,1,0.9,0.5,-0.2,4,-5.6,2,683
896,0,12.7,-0.8,38,0,18.4,0,0,0,0,2.3,2041,25.4,15.6,70.4,30,84,930,26.2,35.7,2.3,79.3,70.4,230,1,15,508,0,3040,0,1,2003.5,5,69,61,60,60,60.6,2004,0,2,5,58,-0.1,1,1,0.5,-0.2,0,-1,2,684
1817.6,0,19.3,-1.6,58,0,23.9,0,0,0,0,1.6,2052,48.8,14.5,79.8,17.6,84,930,48.8,65.5,2.3,78.9,79.8,230,1,15,508,0,3040,0,1,2017.3,5,69,61.5,60.1,60.2,61,2018,0,2,5,59,0.3,1,1,0,0.1,0,0.2,2,685
1817.6,0,20.2,-0.8,58,0,24.7,0,0,0,0,1.6,2059,50.4,14.5,81.9,15.8,84,930,50.4,69,2.3,78.9,81.9,230,1,15,508,0,3040,0,1,2055,5,69,62.6,61.3,62,62.1,2055.5,0,2,5,60,0.3,1,1,0,0.1,0,0.8,2,686
2214.4,0,51.2,0,86,0,45.1,0,0,0,0,1.6,2113,57,14.5,105.2,7.5,84,930,57,84.3,2.3,78.9,105.2,230,1,15,508,0,3040,0,1,2102,5,69,64,62.5,63,63.5,2102.8,0,2,5,61,0.4,1,1,0.5,0.3,0,0.9,2,687
2777.6,0,100,7.8,96,0,83.1,0,0,0,0,1.6,2171,62.1,14.5,112.9,6,84,930,62.1,91.4,2.3,79.3,112.9,230,1,15,508,0,3040,0,1,2165.5,5,69,66,64.6,65.1,65.5,2166.8,0,2,5,63,0.6,1,0.9,1,0.1,0,0.5,2,688
2905.6,0,100,6.3,96,0,83.9,0,0,0,0,1.6,2239,65.6,14.5,118.6,6,84,930,65.6,94.9,2.3,79.7,118.6,230,1,15,508,0,3040,0,1,2235.8,5,69,68.1,66.7,67.2,67.5,2236.5,0,2,5,65,0.6,1,1,0.5,0.1,0,0.5,2,689
3020.8,0,100,3.9,94,0,83.9,0,0,0,0,1.6,2305,66.4,14.5,116.2,5.3,84,940,66,96.1,2.3,80.1,116.2,230,1,15,508,0,3040,0,1,2302.8,5,69,70.3,68.7,69.2,69.6,2304,0,2,5,67,0.6,1,1,0.5,0.1,0,0,2,690
3097.6,0,100,3.9,92,0,83.9,0,0,0,0,1.6,2373,65.6,14.5,116.1,5.3,84,940,65.6,96.1,2.7,80.5,116.1,230,1,15,508,0,3040,0,1,2371,5,69,72.3,70.7,71.3,71.6,2371.8,0,2,5,69,0.6,1,1,1,0.1,0,0.1,2,691
2649.6,0,58.2,3.9,56,0,58,0,0,0,0,1.6,2428,52.3,14.8,2.6,13.1,85,940,52,73.7,2.7,80.9,1.7,230,1,15,508,0,3040,0,1,2428.3,5,69,74.1,72.5,73.3,73.5,2428.8,0,1,5,70,0.4,1,1,0.5,0.1,0,0,2,692
499.2,0,7.5,3.9,0,0,15.3,0,0,0,0,2.3,2090,7.8,16.4,-1.5,14.6,85,950,5.9,17.3,0.8,78.9,-32.5,230,1,15,508,0,3040,0,1,2183.5,5,69,73.6,72.1,72.2,73.4,2178.3,1,0,5,70,-0.3,1,1,0,0,0,2.3,2,693
691.2,0,10.4,1.6,0,0,17.3,0,0,0,0,2.3,1863,15.6,15.6,-2.3,9.4,85,940,4.7,29.4,0,77,0,230,1,15,508,15.6,3040,0,1,1845.5,6,69,72.5,71.6,71.8,72.1,1845.8,0,1,5,69,-0.3,1,1,0,0.3,0,2.2,2,694
614.4,0,8.5,2.3,11,0,15.7,0,0,0,0,2.3,1821,19.1,15.6,4.4,33,85,940,19.1,25.1,2.3,77,4.4,230,1,15,508,1.6,3040,0,1,1820.3,6,69,71.6,70.1,70.2,71.3,1820.5,0,2,5,68,-0.2,1,1,0,0,0,0.5,2,695
550.4,0,8.5,-2.3,13,0,15.7,0,0,0,0,2.3,1797,18.4,16.4,5.2,34.9,85,940,18.4,23.9,2.3,76.6,5.2,230,1,15,508,0,3040,0,1,1797.3,6,70,70.8,69.6,70,70.4,1797.5,0,2,5,67,-0.2,1,1,0,0.1,0,2.3,2,696
908.8,0,13.6,-1.6,41,0,19.2,0,0,0,0,2.3,1780,31.6,15.2,73.5,26.6,85,940,31.6,45.1,2.3,76.2,73.8,230,1,15,508,0,3040,0,1,1778.3,6,70,69.9,68.2,68.6,69.5,1778.8,0,2,5,67,-0.1,1,1,0.5,0.2,0,1.2,2,697
1574.4,0,20.2,-3.9,58,0,24.3,0,0,0,0,2.3,1788,49.2,14.1,96.5,10.1,85,940,49.2,74.1,2.3,76.2,96.9,230,1,15,508,0,3040,0,1,1787.3,6,70,70.4,68.7,69.9,69.8,1788,1,0,5,67,0.2,1,1,0.5,0.1,0,0.1,2,698
2828.8,0,77,1.6,75,0,65.1,0,0,0,0,1.6,2372,62.1,14.5,115.1,5.6,85,940,62.9,92.2,2.3,80.1,115.1,230,1,15,508,0,3040,0,1,2138,5,70,71,69.9,70.1,70.5,2144.3,1,0,5,68,0.3,1,1,0.5,0,0,0.1,2,699
3507.2,0,66.2,5.5,75,0,59.6,0,0,0,0,1.6,2699,65.2,15.2,114.4,8.3,85,940,65.2,92.9,3.1,82.4,114.4,230,1,15,508,0,3040,0,1,2386.5,5,70,72.8,71.3,71.7,72.1,2387.5,0,2,5,69,0.6,1,1,0.5,0.2,0,4.7,2,700
3353.6,0,53.5,3.9,72,0,49.8,0,0,0,0,1.6,2599,64.1,15.2,107.9,7.1,85,940,64.1,92.9,2.7,82,107.9,230,1,15,508,0,3040,0,1,2449,5,70,74.6,73.3,73.8,73.9,2450.3,0,2,5,71,0.5,1,1,0.5,0.6,0,4,2,701
