Fuel_consumption,Accelerator_Pedal_value,Throttle_position_signal,Short_Term_Fuel_Trim_Bank1,Intake_air_pressure,Filtered_Accelerator_Pedal_value,Absolute_throttle_position,Engine_soacking_time,Inhibition_of_engine_fuel_cut_off,Engine_in_fuel_cut_off,Fuel_Pressure,Long_Term_Fuel_Trim_Bank1,Engine_speed,Engine_torque_after_correction,Torque_of_friction,Flywheel_torque_(after_torque_interventions),Current_spark_timing,Engine_coolant_temperature,Engine_Idel_Target_Speed,Engine_torque,Calculated_LOAD_value,Minimum_indicated_engine_torque,Maximum_indicated_engine_torque,Flywheel_torque,Torque_scaling_factor(standardization),Standard_Torque_Ratio,Requested_spark_retard_angle_from_TCU,TCU_requests_engine_torque_limit_(ETL),TCU_requested_engine_RPM_increase,Target_engine_speed_used_in_lock-up_module,Glow_plug_control_request,Activation_of_Air_compressor,Torque_converter_speed,Current_Gear,Transmission_oil_temperature,Wheel_velocity_front_left-hand,Wheel_velocity_rear_right-hand,Wheel_velocity_front_right-hand,Wheel_velocity_rear_left-hand,Torque_converter_turbine_speed_-_Unfiltered,Clutch_operation_acknowledge,Converter_clutch,Gear_Selection,Vehicle_speed,Acceleration_speed_-_Longitudinal,Indication_of_brake_switch_ON/OFF,Master_cylinder_pressure,Calculated_road_gradient,Acceleration_speed_-_Lateral,Steering_wheel_speed,Steering_wheel_angle,Trip,Time(s),Driver
307.2,0,6.1,5.5,0,0,13.7,0,0,0,0,3.9,1232,9.4,9.8,-3.7,5.3,84,1140,9.4,19.6,2.3,67.2,-3.9,230,1,15,508,0,3040,0,0,1347.5,3,81,22.4,21.8,22,22.3,1348.3,1,0,5,21,-0.3,1,1,0,0,4,2.3,2,1474,B
294.4,0,6.1,3.9,0,0,14.1,0,0,0,0,3.9,1282,8.2,10.2,-5.5,6.4,83,1180,8.2,17.6,2.3,68.4,-5.3,230,1,15,508,0,3040,0,0,1401.8,3,81,23.3,22.1,22.1,23.1,1402.8,1,0,5,22,-0.3,1,1,0,-0.1,12,0,2,1475,B
281.6,0,6.6,3.9,0,0,14.1,0,0,0,0,4.7,1286,8.2,10.2,-6,6.8,83,1220,8.2,17.3,2.3,68.4,-5.9,230,1,15,508,0,3040,0,0,1457.8,3,81,24.1,23.5,23.6,24,1458.5,1,0,5,23,-0.4,2,2.1,-1,-0.1,0,-3.3,2,1476,B
281.6,0,6.1,4.7,0,0,14.1,0,0,0,0,4.7,1284,7.8,10.2,-6.4,6.8,83,1250,7.8,16.9,2.3,68.4,-6.2,230,1,15,508,0,3040,0,0,1476.5,3,81,24.5,24,24,24.4,1477,1,0,5,23,-0.6,2,3.6,-2.5,-0.2,4,-0.4,2,1477,B
268.8,0,6.1,6.3,0,0,13.7,0,0,0,0,4.7,1267,7.8,10.5,-7.1,7.5,83,1250,7.8,16.5,2.3,68.4,-7.1,230,1,15,508,0,3040,0,0,1465.8,3,81,24.3,23.9,24,24.1,1466.3,1,0,5,23,-0.7,2,3.2,-3.5,-0.2,0,0.3,2,1478,B
268.8,0,6.1,7,0,0,14.1,0,0,0,0,4.7,1267,7.8,10.9,-7.7,7.9,83,1260,7.8,16.5,2.3,68.4,-7.5,230,1,15,508,0,3040,0,0,1485.5,3,81,24.6,24,24,24.5,1486.3,1,0,5,23,-0.5,2,1.6,-3.5,-0.1,0,3.6,2,1479,B
268.8,0,6.1,7.8,0,0,13.7,0,0,0,0,4.7,1272,7.4,10.9,-5.4,8.6,83,1270,7.8,16.1,2.3,68.4,-5.4,230,1,15,508,0,3040,0,0,1491.3,3,81,24.6,24,24,24.5,1491.3,1,0,5,23,-0.8,2,4.6,-3.5,-0.1,4,0.1,2,1480,B
268.8,0,6.1,7.8,0,0,13.7,0,0,0,0,4.7,1255,7.8,10.9,-7.1,8.6,83,1250,7.8,16.1,2.3,68,-6.7,230,1,15,508,0,3040,0,0,1459.3,3,81,24.1,23.9,24,24,1459.8,1,0,5,23,-0.7,2,3.2,-3.5,-0.2,0,-2,2,1481,B
256,0,6.1,7.8,0,0,14.1,0,0,0,0,4.7,1247,7.8,10.9,-7.1,8.6,83,1240,7.8,16.5,2.3,68,-6.9,230,1,15,508,0,3040,0,0,1455.3,3,81,24.1,23.3,23.5,24,1455.5,1,0,5,23,-0.8,2,4.9,-3.5,-0.3,0,0,2,1482,B
268.8,0,6.1,7.8,0,0,14.1,0,0,0,0,4.7,1227,8.2,10.9,-6.2,8.3,83,1230,8.2,16.5,2.3,67.6,-6,230,1,15,508,0,3040,0,0,1410.3,3,81,23.4,22.1,22.1,23.3,1410.3,1,0,5,22,-0.8,2,4.3,-3.5,-0.3,8,0.1,2,1483,B
268.8,0,5.7,7,0,0,13.7,0,0,0,0,4.7,1210,8.2,10.5,-6.3,7.5,83,1210,8.2,17.3,2.3,67.2,-6.2,230,1,15,508,0,3040,0,0,1378.8,3,81,22.9,22,22,22.8,1379.3,1,0,5,22,-0.8,1,4.4,-3.5,-0.3,0,-2.1,2,1484,B
256,0,5.7,7,0,0,13.7,0,0,0,0,4.7,1205,7.8,10.2,-6.6,7.1,83,1200,7.8,16.9,2.3,67.2,-6.6,230,1,15,508,0,3040,0,0,1413.8,3,81,23.5,22.2,22.2,23.4,1415,1,0,5,22,-0.4,1,0.9,-3.5,-0.4,4,1.7,2,1485,B
256,0,5.7,9.4,0,0,13.7,0,0,0,0,4.7,1237,7.4,10.2,-6.2,7.9,83,1230,7.4,16.1,2.3,67.6,-6.4,230,1,15,508,0,3040,0,0,1472.5,3,81,24.4,23.8,23.9,24.3,1473.3,1,0,5,23,-0.4,2,1.4,-4,-0.2,12,8.2,2,1486,B
268.8,0,5.7,9.4,0,0,13.7,0,0,0,0,4.7,1273,7.4,10.2,-8.2,8.3,83,1270,7.4,16.1,2.3,68.4,-7.9,230,1,15,508,0,3040,0,0,1513.3,3,81,25,24.1,24.1,24.9,1514.3,1,0,5,24,-0.4,1,1.4,-4,-0.2,0,1.5,2,1487,B
268.8,0,5.7,9.4,0,0,13.7,0,0,0,0,4.7,1314,6.6,10.2,-9.5,8.3,83,1300,6.6,14.9,2.3,68.8,-9.4,230,1,15,508,0,3040,0,0,1563.3,3,81,25.9,24.7,25,25.8,1564.3,1,0,5,24,-0.4,1,0.9,-4,-0.3,4,-0.4,2,1488,B
256,0,5.7,7,0,0,13.7,0,0,0,0,4.7,1337,6.6,10.2,-8.7,10.1,83,1340,6.6,14.5,2.7,69.1,-8.6,230,1,15,508,0,3040,0,0,1610.5,3,81,26.6,26,26,26.5,1611.5,1,0,5,25,-0.5,2,2.1,-4,-0.3,0,4,2,1489,B
256,0,6.1,7,0,0,13.7,0,0,0,0,4.7,1337,7,10.2,-6.9,10.5,83,1350,7,14.9,2.3,69.1,-6.7,230,1,15,508,0,3040,0,0,1582.8,3,81,26.1,25.3,25.4,26.1,1582.3,1,0,5,25,-1,2,6.8,-4,-0.2,0,3.7,2,1490,B
281.6,0,6.1,7,0,0,14.1,0,0,0,0,4.7,1319,7.4,10.2,-8.7,8.6,84,1320,7.4,15.7,2.7,68.8,-8.5,230,1,15,508,0,3040,0,0,1544,3,81,25.6,24.2,24.2,25.4,1544.8,1,0,5,24,-0.5,1,1.5,-4,-0.3,0,-1.8,2,1491,B
268.8,0,5.7,7.8,0,0,13.7,0,0,0,0,4.7,1341,6.6,10.2,-8.7,8.3,84,1320,6.6,14.9,2.7,69.1,-8.6,230,1,15,508,0,3040,0,0,1589.5,3,81,26.4,25.7,25.9,26.3,1590.5,1,0,5,25,-0.4,1,0.9,-4,-0.5,4,-2.6,2,1492,B
256,0,5.7,7,0,0,13.7,0,0,0,0,4.7,1354,6.6,10.2,-8,9.8,84,1360,6.6,14.1,2.7,69.5,-7.7,230,1,15,508,0,3040,0,0,1639.8,3,82,27.3,26.1,26.1,27.1,1641,1,0,5,26,-0.4,1,0.9,-4,-0.3,0,0.8,2,1493,B
268.8,0,6.1,7.8,0,0,14.1,0,0,0,0,4.7,1389,6.6,10.2,-9.5,10.1,84,1390,6.6,14.5,2.3,69.9,-9.3,230,1,15,508,0,3040,0,0,1680.3,3,82,27.9,26.8,26.7,27.8,1681,1,0,5,26,-0.5,2,2,-4,-0.3,8,-4.9,2,1494,B
281.6,0,6.1,7.8,0,0,14.1,0,0,0,0,4.7,1427,5.9,10.2,-10.4,9.4,84,1410,5.9,14.5,2.3,70.7,-10.3,230,1,15,508,0,3040,0,0,1686.3,3,82,28,26.7,27,27.9,1686.5,1,0,5,26,-0.7,2,4,-4,-0.4,0,3.9,2,1495,B
268.8,0,6.1,7.8,0,0,14.1,0,0,0,0,4.7,1399,6.3,10.2,-9,9.8,84,1400,6.3,14.5,2.3,70.3,-9,230,1,15,508,0,3040,0,0,1657.3,3,82,27.5,26.1,26.1,27.3,1657.8,1,0,5,26,-0.7,2,3.3,-4,-0.2,0,6.2,2,1496,B
281.6,0,6.1,7.8,0,0,14.1,0,0,0,0,4.7,1411,6.3,10.2,-10.8,9.4,84,1400,6.3,14.5,2.3,70.3,-10.3,230,1,15,508,0,3040,0,0,1677.8,3,82,27.8,26.9,26.8,27.5,1678.5,1,0,5,26,-0.4,1,1,-4,0,12,20.8,2,1497,B
281.6,0,6.1,8.6,0,0,14.1,0,0,0,0,4.7,1436,5.5,10.2,-10.7,9,84,1430,5.5,14.1,2.3,70.7,-10.6,230,1,15,508,0,3040,0,0,1713,3,82,28.3,27.9,28,28.1,1714,1,0,5,27,-0.4,1,0.9,-4,0.2,4,20.2,2,1498,B
281.6,0,6.1,9.4,0,0,14.1,0,0,0,0,4.7,1454,5.5,10.2,-13,9.4,84,1440,5.5,13.7,2.3,71.1,-12.8,230,1,15,508,0,3040,0,0,1746.5,3,82,28.8,28.1,28.1,28.6,1747.3,1,0,5,28,-0.4,1,1,-4,0.4,12,35.3,2,1499,B
281.6,0,6.1,12.5,0,0,14.1,0,0,0,0,4.7,1469,4.3,10.2,-13.3,8.3,84,1450,4.3,13.3,2,71.5,-13.3,230,1,15,508,0,3040,0,0,1772.8,3,82,29.1,28.2,28.2,29,1773.3,1,0,5,28,-0.4,1,1,-3.5,0.7,0,37.2,2,1500,B
268.8,0,5.7,12.5,0,0,13.7,0,0,0,0,4.7,1446,4.7,10.2,-11.4,9,84,1450,4.7,12.9,2.3,71.1,-11.5,230,1,15,508,0,3040,0,0,1776.8,3,82,29.3,28.2,28.2,29.1,1777,1,0,5,28,-0.4,1,1,-3.5,0.4,16,30.9,2,1501,B
256,0,5.7,10.9,0,0,13.7,0,0,0,0,4.7,1433,5.5,10.2,-10.8,10.1,84,1450,5.5,13.3,2.3,70.7,-10.8,230,1,15,508,0,3040,0,0,1747.8,3,82,28.8,28.1,28.1,28.6,1747.8,1,0,5,28,-0.4,1,1,-3,0.5,4,31.5,2,1502,B
268.8,0,6.1,10.9,0,0,14.1,0,0,0,0,4.7,1434,5.5,9.4,-9.5,9.8,85,1450,5.5,13.7,2.3,70.7,-9.4,230,1,15,508,0,3040,0,0,1710,3,82,28.1,28,27.9,28,1710.3,1,0,5,27,-0.4,1,0.9,-2,0.5,0,29.9,2,1503,B
281.6,0,6.1,10.2,0,0,14.1,0,0,0,0,4.7,1412,6.6,9.8,-7.4,10.5,85,1430,6.6,14.5,2.3,70.3,-7.3,230,1,15,508,0,3040,0,0,1651,3,82,27.1,26.6,26.7,27,1650.5,1,0,5,26,-0.6,2,3.6,-1,0.4,0,20.2,2,1504,B
294.4,0,6.6,9.4,0,0,14.1,0,0,0,0,4.7,1332,8.6,10.2,0.3,10.9,85,1360,8.6,16.5,2.3,69.1,0.6,230,1,15,508,0,3040,0,0,1433.3,3,82,23.5,22.7,22.9,23.4,1430.5,1,0,5,22,-1.6,2,14.2,-0.5,0.1,4,18.8,2,1505,B
307.2,0,6.6,6.3,0,0,14.1,0,0,0,0,3.9,1163,12.1,10.2,5,9.4,85,1190,12.1,21.2,2.3,66,5.1,230,1,15,508,0,3040,0,0,1133.5,3,82,18.6,17.7,17.8,18.5,1131.8,1,0,5,18,-1.1,2,8,0,-0.1,12,6.3,2,1506,B
294.4,0,6.1,4.7,0,0,14.1,0,0,0,0,3.9,1017,12.5,10.2,8.7,4.9,85,1030,12.5,23.5,2.3,63.3,9.1,230,1,15,508,0,3040,0,0,989,3,82,16.3,15.5,15.4,16.3,988,1,0,5,15,-0.7,2,6.8,0,-0.1,8,-0.3,2,1507,B
332.8,0,6.6,1.6,0,0,14.5,0,0,0,0,3.9,920,15.2,10.2,10.1,3,84,940,15.2,31,2,60.9,9.9,230,1,15,508,0,3040,0,0,818.8,3,82,13.5,12.3,12.4,13.4,818.3,1,0,5,13,-0.5,2,4.3,0,0,8,10.9,2,1508,B
320,0,6.6,-1.6,0,0,14.5,0,0,0,0,3.9,861,15.6,10.2,13.4,1.5,84,870,15.6,33.3,2,59.4,13.3,230,1,15,508,0,3040,0,0,734.8,3,82,12.1,11.1,11.2,12,734.3,1,0,5,11,-0.4,2,4,0,0,8,3.7,2,1509,B
332.8,0,6.6,-2.3,0,0,14.1,0,0,0,0,3.9,839,15.6,10.2,11.5,-0.8,84,840,16,35.3,2,59,12,230,1,15,508,0,3040,0,0,706.5,3,82,11.6,10.1,10.1,11.6,707,1,0,5,11,0,1,0.9,0,0,0,-5.8,2,1510,B
320,0,6.6,-3.1,0,0,14.5,0,0,0,0,3.9,852,16.4,10.2,27,3.4,84,850,16.8,34.9,2,59,27,230,1,15,508,0,3040,0,0,712.3,3,82,11.8,10.1,10.1,11.8,713,1,0,5,11,0,1,0.9,0,-0.1,12,-22.2,2,1511,B
473.6,0,8.5,-3.9,12,0,15.7,0,0,0,0,3.9,1110,25,9.4,38.5,22.9,84,850,25,38,2.3,64.5,38.2,230,1,15,508,0,3040,0,0,746.3,3,82,12.4,11.4,11.6,12.3,747.3,1,0,5,11,0.2,1,0.9,0,-0.1,4,-14.1,2,1512,B
588.8,0,9.4,-5.5,23,0,16.5,0,0,0,0,3.1,1254,27.7,9,50.6,27,84,850,27.7,41.2,2.3,67.6,50.6,230,1,15,508,0,3040,0,0,833.3,3,82,13.9,12.6,12.8,13.8,834.8,1,0,5,13,0.3,1,0.9,0,-0.1,4,-18.2,2,1513,B
742.4,0,9.9,-3.9,20,0,16.9,0,0,0,0,3.1,1399,29.7,9,34.5,23.3,84,890,29.3,43.9,2.3,70.3,34.5,230,1,15,508,0,3040,0,0,951.5,3,82,15.9,14.8,14.9,15.8,953.3,1,0,5,15,0.5,1,0.9,0,-0.2,4,-23.8,2,1514,B
422.4,0,7.1,-0.8,1,0,14.9,0,0,0,0,3.9,1150,19.5,9,27.4,16.9,84,950,19.5,31,2.3,65.6,27.3,230,1,15,508,0,3040,0,0,1029.3,3,82,17.1,16,16.1,17,1030.3,1,0,5,16,0,1,0.9,0,-0.3,8,-27.6,2,1515,B
627.2,0,9.9,-0.8,22,0,16.9,0,0,0,0,3.1,1315,26.6,9,35.3,23.6,84,970,26.6,39.6,2.3,68.4,34.3,230,1,15,508,0,3040,0,0,1066.5,3,82,17.8,16.2,16.4,17.6,1067.5,1,0,5,16,0.2,1,0.9,0,-0.4,8,-28.3,2,1516,B
448,0,6.6,1.6,0,0,14.5,0,0,0,0,3.9,1218,17.2,9,6.8,10.1,84,1000,16.8,28.6,2.3,67.2,6.8,230,1,15,508,0,3040,0,0,1117.5,3,82,18.8,18,18,18.6,1118.3,1,0,5,17,0,1,0.9,0,-0.5,4,-35.7,2,1517,B
307.2,0,6.1,3.9,0,0,14.1,0,0,0,0,3.9,1080,11.7,9.8,2.8,4.5,84,1000,11.7,23.1,2.3,64.5,3.2,230,1,15,508,0,3040,0,0,1095.5,3,82,18.4,17.1,17.3,18.3,1095.5,1,0,5,17,-0.3,2,2.6,0,-0.5,8,-41.4,2,1518,B
294.4,0,6.1,5.5,0,0,14.1,0,0,0,0,4.7,1005,11.7,10.2,2.7,3.8,84,980,11.7,23.1,2.3,62.9,2.6,230,1,15,508,0,3040,0,0,1013,3,82,17,16,15.8,16.9,1013,1,0,5,15,-0.5,1,3.2,0,-0.4,0,-41.3,2,1519,B
358.4,0,8,3.1,7,0,15.3,0,0,0,0,3.9,1061,17.6,9.8,45.2,16.1,84,950,17.6,29,2.3,63.7,45.2,230,1,15,508,0,3040,0,0,981.5,3,82,16.4,15.1,15.1,16.3,982,1,0,5,15,-0.1,1,0.9,0,-0.4,4,-34.1,2,1520,B
1267.2,0,16.9,0,57,0,21.6,0,0,0,0,3.1,1682,42.6,8.6,94.6,17.3,84,960,42.6,61.2,2,74.2,94.8,230,1,15,508,0,3040,0,0,1081.5,3,82,18,16.8,16.9,17.8,1084,1,0,5,17,0.8,1,1,0,-0.2,8,-22.5,2,1521,B
1420.8,0,14.1,1.6,24,0,20.8,0,0,0,0,3.1,1841,38.7,8.6,34.7,24,85,1060,38.7,52.9,2,77,34.7,230,1,15,508,0,3040,0,0,1319.8,3,82,22.1,20.9,21,22,1322.5,0,2,5,20,1,1,0.9,0.5,-0.4,8,-20.2,2,1522,B
1113.6,0,15,0,43,0,20,0,0,0,0,3.1,1759,37.5,8.2,84.1,25.5,85,1180,37.5,51,2,75.8,84.2,230,1,15,508,0,3040,0,0,1459.3,3,82,24.3,22.8,23,24,1461.3,1,0,5,23,0.6,1,1,1,-0.3,16,-6.2,2,1523,B
1267.2,0,11.8,0.8,22,0,18.8,0,0,0,0,3.1,1902,34,8.6,16.9,20.6,85,1300,33.6,46.3,2,77.7,16,230,1,15,508,0,3040,0,0,1626.3,3,82,27,25.8,25.9,26.9,1628,1,0,5,25,0.6,1,1,1,0,8,4.7,2,1524,B
704,0,10.8,1.6,27,0,17.3,0,0,0,0,3.1,1780,23.4,9,64.6,32.6,85,1390,23.4,31.4,2,76.6,64.6,230,1,15,508,0,3040,0,0,1682.8,3,82,27.8,26.4,26.6,27.6,1683.8,1,0,5,26,0.1,1,0.9,1,0.2,8,3.6,2,1525,B
998.4,0,10.8,0.8,17,0,17.6,0,0,0,0,3.1,1898,28.9,9,26.6,35.3,85,1430,28.5,38,2.3,78.1,26.6,230,1,15,508,0,3040,0,0,1748.8,3,82,29,28.1,28.1,28.9,1749.8,0,2,5,27,0.3,1,0.9,1,-0.1,8,-1.4,2,1526,B
793.6,0,10.4,-0.8,19,0,17.3,0,0,0,0,3.1,1874,23,9,13.5,31.5,85,1450,23,32.2,2.3,78.1,14.3,230,1,15,508,0,3040,0,0,1777.8,3,82,29.5,28.1,28.1,29.3,1778.5,1,0,5,28,0.1,1,0.9,1,-0.1,0,-3.6,2,1527,B
473.6,0,7.1,1.6,1,0,14.5,0,0,0,0,3.9,1761,13.3,9.8,4.6,21.8,85,1450,12.9,20,2,77,4.4,230,1,15,508,0,3040,0,0,1759.5,3,82,29.3,28.1,28.1,29,1759.3,1,0,5,28,-0.2,1,1,1,0,12,3.8,2,1528,B
396.8,0,7.1,7,0,0,14.5,0,0,0,0,3.9,1655,9.4,10.2,-4.7,12.8,85,1440,9.4,17.3,2,75,-4.8,230,1,15,508,0,3040,0,0,1693.3,3,82,28.1,27.2,27.3,27.9,1693,1,0,5,27,-0.2,1,0.9,1,0,0,-0.3,2,1529,B
358.4,0,7.1,10.2,0,0,14.5,0,0,0,0,3.9,1543,7.4,10.2,-6.5,10.1,85,1400,7.4,16.1,2,72.7,-6.6,230,1,15,508,0,3040,0,0,1614.8,3,82,26.8,26,26,26.6,1614.5,1,0,5,25,-0.3,2,1.4,1,0,4,-5.8,2,1530,B
345.6,0,6.6,8.6,0,0,14.1,0,0,0,0,3.9,1435,7.4,10.2,-6.2,6.8,85,1350,7.4,16.9,2.3,70.7,-5.8,230,1,15,508,0,3040,0,0,1525,3,82,25.3,24.2,24.3,25.1,1524.3,1,0,5,24,-0.5,2,3.7,1,0,4,0.5,2,1531,B
294.4,0,6.1,4.7,0,0,14.1,0,0,0,0,3.9,1287,8.6,10.2,-2.4,8.3,85,1270,8.6,17.6,2.3,68.4,-2.5,230,1,15,508,0,3040,0,0,1375.5,3,82,22.8,21.6,21.8,22.6,1374.3,1,0,5,21,-0.8,2,6.4,1,-0.1,0,1.2,2,1532,B
281.6,0,6.6,3.1,0,0,14.1,0,0,0,0,3.9,1143,10.9,10.2,5,8.3,85,1160,10.9,19.6,2.3,65.6,5.3,230,1,15,508,0,3040,0,0,1173.3,3,82,19.4,18.5,18.5,19.3,1171.3,1,0,5,18,-1.1,2,8.7,1,-0.2,4,-8,2,1533,B
345.6,0,7.1,3.9,0,0,14.5,0,0,0,0,3.9,997,15.6,10.2,16.5,7.1,85,1030,15.6,28.6,2.3,62.5,16.8,230,1,15,508,0,3040,0,0,886,3,82,14.6,13.7,13.7,14.5,883.3,1,0,5,14,-1.5,2,13,0.5,-0.1,8,-5.4,2,1534,B
384,0,7.1,0.8,0,0,14.5,0,0,0,0,3.9,886,17.6,10.2,18.5,1.1,85,890,17.6,36.9,2,59.8,18.9,230,1,15,508,0,3040,0,0,605.3,3,82,10,9.1,9.2,9.9,603.3,1,0,5,9,-1.1,2,9.9,0,-0.1,16,8,2,1535,B
358.4,0,6.6,0,0,0,14.1,0,0,0,0,3.9,841,15.6,10.2,7.2,-3.8,85,820,15.6,37.6,2,58.6,7.1,230,1,15,508,0,3040,0,0,680.8,3,82,6.9,6,6,6.8,683.5,1,0,5,6,-0.9,2,8,0,-0.1,16,1.9,2,1536,B
332.8,0,6.6,0,0,0,14.5,0,0,0,0,3.9,786,17.2,10.2,16.5,0.8,85,780,17.2,38,2,57.4,17.1,230,1,15,508,0,3040,0,0,432.8,1,82,3,2.1,2.2,2.9,428.3,1,0,5,2,-0.9,2,10.3,-15.5,0,8,6,2,1537,B
332.8,0,6.1,-0.8,0,0,14.1,0,0,0,0,3.9,747,16,10.2,11,-4.5,85,710,16.4,39.6,2,56.6,11,230,1,15,508,0,3040,0,0,78.3,1,82,0.6,0,0,0.6,79,1,0,5,0,-0.3,2,10.3,0,0,8,5.9,2,1538,B
268.8,0,5.7,0,0,0,13.7,0,0,0,0,4.7,652,15.6,10.2,11.4,-2.6,85,630,16,37.6,2,55.5,11.6,230,1,15,508,0,3040,0,0,0,1,82,0,0,0,0,0,1,0,5,0,0.1,2,10.3,0,0,0,8.9,2,1539,B
256,0,5.7,0.8,0,0,13.7,0,0,0,0,4.7,632,16,10.2,13.2,-1.9,85,630,16,37.6,2,55.5,13.5,230,1,15,508,0,3040,0,0,0,1,82,0,0,0,0,0,1,0,5,0,0.1,2,10.3,0,0,0,8.8,2,1540,B
256,0,5.7,0,0,0,13.7,0,0,0,0,4.7,633,16,10.2,9.3,-2.3,85,630,16,37.6,2,55.5,9.1,230,1,15,508,0,3040,0,0,0,1,82,0,0,0,0,0,1,0,5,0,0.1,2,10.3,0,0,12,0.5,2,1541,B
243.2,0,5.7,0,0,0,13.7,0,0,0,0,4.7,628,16,10.2,13.5,-1.1,85,630,16,37.3,2,55.5,13.6,230,1,15,508,0,3040,0,0,0,1,82,0,0,0,0,0,1,0,5,0,0.1,2,10.4,0,0,0,0.7,2,1542,B
256,0,5.7,-1.6,0,0,13.7,0,0,0,0,4.7,630,16,10.2,11.5,-2.3,85,630,16,37.6,2,55.5,11.5,230,1,15,508,0,3040,0,0,0,1,82,0,0,0,0,0,1,0,5,0,0.1,2,10.5,0,0,0,1.2,2,1543,B
243.2,0,5.7,-2.3,0,0,13.3,0,0,0,0,4.7,631,15.6,10.2,12.5,-1.5,85,630,15.6,36.9,2,55.5,13,230,1,15,508,0,3040,0,0,0,1,82,0,0,0,0,0,1,0,5,0,0.1,1,8.1,0,0,4,5.8,2,1544,B
256,0,6.1,-3.1,0,0,14.1,0,0,0,0,4.7,688,17.2,10.2,30.9,1.5,85,670,17.2,37.6,2,55.9,29.1,230,1,15,508,0,3040,0,0,95.5,1,82,0.3,0,0,0.4,98,1,0,5,0,0.4,1,0.9,0,0,0,6,2,1545,B
563.2,0,8.9,-3.9,17,0,16.1,0,0,0,0,3.1,1169,27.7,9.4,34.9,24,85,730,27.7,42.4,2,65.2,34.9,230,1,15,508,0,3040,0,0,465.8,1,82,3,2,2.1,2.9,471.8,1,0,5,2,1.2,1,0.9,0,-0.1,0,6.6,2,1546,B
512,0,8.5,-2.3,17,0,16.1,0,0,0,0,3.9,1216,25,9,41.9,28.1,86,770,25,36.9,2.3,66.8,41.9,230,1,15,508,0,3040,0,0,938,1,82,6.4,5.5,5.5,6.4,942.5,1,0,5,6,0.7,1,0.9,0,-0.1,4,3.7,2,1547,B
704,0,10.8,-1.6,31,0,17.3,0,0,0,0,3.1,1476,28.5,9,58.3,30.4,86,790,28.5,39.6,2.3,71.1,58.3,230,1,15,508,0,3040,0,0,1299.8,1,82,8.9,8,8.1,8.8,1304.3,1,0,5,8,0.8,1,0.9,5,0,8,13.4,2,1548,B
1100.8,0,12.2,-2.3,30,0,18.8,0,0,0,0,3.1,1974,32,9,25,36,86,820,32,42.7,2,78.5,25,230,1,15,508,0,3040,0,0,1823,1,82,12.6,11.7,11.9,12.5,1828.3,1,0,5,12,1.1,1,0.9,0,0,0,6.9,2,1549,B
588.8,0,8.5,3.9,17,0,15.3,0,0,0,0,3.1,1817,18,9.4,34.6,41.6,86,860,18,23.5,2,77,33.9,230,1,15,508,0,3040,0,0,1739.8,1,82,14.5,14,14,14.4,1733.8,1,0,5,13,0.2,1,0.9,0,0,8,-1.5,2,1550,B
460.8,0,6.6,0.8,0,0,14.9,0,0,0,0,3.9,1378,15.2,9,2,10.5,86,880,15.2,25.9,2.3,69.5,1.9,230,1,15,508,0,3040,0,0,1333.8,2,82,14.9,14,14.1,14.9,1333.8,1,0,5,14,0,1,0.9,0,-0.1,4,-8.6,2,1551,B
294.4,0,6.6,2.3,0,0,14.1,0,0,0,0,3.9,1218,12.1,9.4,20.7,16.5,86,880,12.1,20.4,2.3,66.8,20.7,230,1,15,508,0,3040,0,0,1259,2,82,14,12.9,13,13.9,1259.5,1,0,5,13,-0.2,1,0.9,0,-0.1,28,-46.4,2,1552,B
499.2,0,8.5,1.6,18,0,15.7,0,0,0,0,3.9,1322,21.1,9,30.9,28.5,86,850,21.1,30.2,2.3,68.8,30.9,230,1,15,508,0,3040,0,0,1207.3,2,82,13.8,12.1,12.1,13.6,1207.3,1,0,5,12,0.1,1,0.9,0,-0.6,56,-109.8,2,1553,B
550.4,0,8.9,-0.8,13,0,16.1,0,0,0,0,3.9,1364,23,9,41.4,28.9,86,850,22.7,32.9,2.3,69.5,41.4,230,1,15,508,0,3040,0,0,1238.5,2,82,14.4,12.1,12.1,14.1,1239.5,1,0,5,12,0.1,1,0.9,0,-1.2,68,-180.5,2,1554,B
1241.6,0,14.6,0.8,37,0,20.4,0,0,0,0,3.1,1763,39.1,8.2,42.4,23.6,86,860,39.1,53.7,2,75.8,42.4,230,1,15,508,0,3040,0,0,1391,2,82,16.4,13,13.6,15.9,1394,1,0,5,14,0.8,1,0.9,0,-1.7,28,-178.8,2,1555,B
1024,0,13.6,-0.8,44,0,19.2,0,0,0,0,3.1,1804,33.2,8.6,88.3,30,86,920,33.2,44.7,2,77,88,230,1,15,508,0,3040,0,0,1627,2,82,18.9,16.2,16.5,18.5,1630,1,0,5,16,0.5,1,0.9,0,-1.3,76,-96.1,2,1556,B
1868.8,0,18.3,0,51,0,23.5,0,0,0,0,3.1,2233,45.7,8.2,36.8,21,85,1000,45.7,60.8,2.3,80.1,36.9,230,1,15,508,0,3040,0,0,1973.8,2,82,22.5,20.5,20.7,22.3,1978,1,0,5,20,1.3,1,0.9,0,-0.7,60,-39.1,2,1557,B
